DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID
2015/02/25 03:23:02.15,36.56850,-121.08434,8.757,2.60,Md,87,55,4,0.10,NCSN,72401145
2015/02/25 10:05:11.78,41.94533,-119.59067,14.100,2.96,ML,23,168,59,0.11,NCSN,72401420
2015/02/25 12:12:46.00,41.03767,-125.14250,23.820,2.64,Md,31,268,95,0.11,NCSN,72401465
2015/02/25 12:50:50.24,41.90717,-119.67717,17.067,2.96,Md,13,176,52,0.12,NCSN,72401470
2015/02/25 17:07:33.99,40.26333,-121.75650,7.625,2.76,Md,28,47,5,0.07,NCSN,72401560
2015/02/26 00:23:38.62,40.53350,-125.68933,9.752,3.02,ML,38,261,115,0.29,NCSN,72401740
2015/02/26 01:18:37.28,33.92683,-116.02033,0.689,3.80,ML,13,190,8,0.07,NCSN,72401780
2015/02/26 18:04:55.38,41.94117,-119.59184,14.060,2.94,ML,18,169,59,0.05,NCSN,72402225
2015/02/26 19:17:49.01,41.95133,-119.57667,15.470,3.45,ML,10,176,60,0.08,NCSN,72402250
2015/02/27 00:13:04.90,41.89533,-119.69083,19.177,3.04,ML,12,176,51,0.14,NCSN,72402335
2015/02/27 00:43:53.60,32.59783,-117.27900,27.313,3.12,ML,8,268,27,0.13,NCSN,72402375
2015/02/28 10:41:36.00,38.90700,-115.37900,0.000,3.90,ML,0,0,0,0.00,NCSN,72403095
2015/02/28 11:35:37.91,37.21250,-118.19400,8.420,2.68,Md,40,186,18,0.07,NCSN,72403110
2015/03/01 01:47:03.35,39.14717,-123.50983,4.773,2.58,Md,46,104,4,0.11,NCSN,72403460
2015/03/01 04:56:55.49,41.91033,-119.65317,16.087,2.89,Md,8,205,54,0.06,NCSN,72403525
2015/03/01 14:22:50.27,35.92117,-120.47050,4.695,2.78,Md,88,41,3,0.07,NCSN,72403665
2015/03/03 00:25:22.68,40.30233,-125.60950,4.406,2.63,Md,21,332,113,0.19,NCSN,72404480
2015/03/03 03:18:08.80,38.82017,-122.84050,2.131,2.99,Md,90,25,1,0.06,NCSN,72404540
2015/03/03 07:57:57.12,41.88467,-119.67033,16.887,3.15,ML,12,177,53,0.07,NCSN,72404600
2015/03/03 07:58:32.32,41.89350,-119.66783,3.647,3.14,ML,7,147,53,0.04,NCSN,71090084
2015/03/03 08:01:57.91,41.88267,-119.63883,17.237,3.17,ML,14,175,71,0.09,NCSN,72404605
2015/03/03 08:05:13.67,41.87100,-119.65667,5.627,2.70,Md,9,191,54,0.12,NCSN,72404610
2015/03/03 12:10:40.16,40.32183,-123.46733,21.946,2.90,Mh,25,56,20,0.08,NCSN,72404695
2015/03/03 20:35:28.47,41.87917,-119.67900,17.007,3.08,ML,12,177,52,0.15,NCSN,72404870
2015/03/04 02:00:42.92,33.17167,-116.02934,3.772,2.52,Md,7,227,53,0.16,NCSN,72404990
2015/03/04 09:42:28.90,36.95567,-120.26917,8.801,2.63,Md,85,47,38,0.19,NCSN,72405190
2015/03/04 13:51:42.83,40.66283,-126.60750,4.732,2.96,Md,21,308,193,0.20,NCSN,72405275
2015/03/04 16:09:21.53,34.36217,-119.28167,5.669,2.62,ML,25,217,32,0.16,NCSN,72405295
2015/03/05 16:56:10.26,40.41833,-125.30666,22.735,2.78,Md,29,277,82,0.26,NCSN,72405835
2015/03/06 12:06:57.06,41.90567,-119.67717,18.317,2.89,Md,10,288,52,0.07,NCSN,72406285
2015/03/06 15:51:15.11,34.01800,-116.86633,17.302,2.68,Md,12,64,28,0.04,NCSN,72406370
2015/03/07 00:39:55.33,41.88517,-119.63650,17.667,2.74,Md,8,207,55,0.13,NCSN,72406625
2015/03/07 16:37:10.32,40.38283,-125.22884,9.523,2.59,Md,27,309,81,0.17,NCSN,72406990
2015/03/08 12:37:31.35,40.51817,-125.01083,0.821,2.67,Md,45,289,65,0.24,NCSN,72407440
2015/03/08 13:22:35.44,41.87700,-119.67050,16.567,2.79,Md,30,172,53,0.15,NCSN,72407450
2015/03/08 19:43:16.37,41.77900,-119.64750,29.447,2.76,Md,6,216,56,0.07,NCSN,72407625
2015/03/09 01:05:19.04,33.91467,-116.02700,-1.351,2.54,Md,13,204,10,0.16,NCSN,72407755
2015/03/09 03:56:53.66,41.90367,-119.65300,3.107,2.74,Md,10,189,54,0.07,NCSN,72407865
2015/03/09 16:14:33.38,38.88150,-122.53333,4.516,2.64,Md,82,47,8,0.17,NCSN,72408045
2015/03/10 00:40:09.32,38.81617,-122.81000,3.119,3.43,Mw,95,21,1,0.05,NCSN,72408335
2015/03/10 04:57:54.54,36.61883,-121.06817,10.032,2.93,Md,95,30,5,0.17,NCSN,72408525
2015/03/10 07:06:34.83,40.32933,-124.65717,13.631,3.79,Mw,59,233,32,0.13,NCSN,72408590
2015/03/10 08:46:07.90,41.88117,-119.68500,18.137,2.60,Md,7,206,51,0.12,NCSN,72408650
2015/03/10 16:36:01.82,38.20150,-122.31617,9.819,2.56,Md,106,76,4,0.11,NCSN,72408835
2015/03/10 17:07:23.64,37.74667,-122.14417,4.677,3.04,Mw,122,18,4,0.11,NCSN,72408845
2015/03/11 00:36:21.11,41.81600,-119.62583,2.007,2.79,Md,14,185,57,0.26,NCSN,72409060
2015/03/11 14:29:41.56,40.78033,-123.60233,26.584,2.80,Mh,34,72,28,0.08,NCSN,72409470
2015/03/11 16:32:46.22,40.44150,-125.34666,22.891,2.92,ML,31,272,91,0.26,NCSN,72409530
2015/03/12 21:18:43.74,33.27567,-116.00567,-0.206,2.55,Md,9,224,52,0.23,NCSN,72410055
2015/03/12 23:07:51.07,38.85050,-117.04567,3.117,2.52,Md,12,331,144,0.29,NCSN,72410120
2015/03/13 04:44:12.71,36.34250,-117.81233,4.588,2.50,Md,21,353,131,0.16,NCSN,71090224
2015/03/13 08:00:45.62,41.88600,-119.66917,18.757,2.92,Md,8,179,53,0.05,NCSN,72410285
2015/03/14 03:39:20.33,38.93383,-123.62067,2.843,2.61,Md,22,227,14,0.10,NCSN,72410770
2015/03/14 11:52:19.84,34.57817,-116.22183,-1.264,2.64,Md,13,182,30,0.53,NCSN,72411060
2015/03/14 14:40:57.10,37.05217,-121.48550,6.273,2.51,Md,85,35,6,0.06,NCSN,72411140
2015/03/15 04:20:05.87,40.57767,-124.83767,10.109,2.75,Md,68,250,55,0.22,NCSN,72411520
2015/03/15 10:50:53.98,37.48200,-118.83867,0.995,2.78,Md,35,60,12,0.05,NCSN,72411625
2015/03/16 07:19:20.82,40.31500,-124.58833,19.959,2.52,Md,36,240,26,0.15,NCSN,72412135
2015/03/17 03:20:20.83,33.22233,-116.01984,-1.136,2.74,Md,10,165,52,0.22,NCSN,72412495
2015/03/17 05:36:47.73,40.17050,-121.06216,5.102,3.79,Mw,32,71,6,0.14,NCSN,72412550
2015/03/17 08:45:48.81,40.39200,-125.29066,7.621,2.74,Md,20,302,81,0.18,NCSN,72412660
2015/03/17 14:00:37.33,41.87000,-126.30083,20.420,3.06,Md,17,286,176,0.22,NCSN,72412770
2015/03/19 02:10:59.68,40.44667,-124.65417,18.069,2.93,Md,58,234,34,0.13,NCSN,72413660
2015/03/19 08:41:30.29,35.49083,-118.28817,8.557,2.64,ML,11,139,23,0.03,NCSN,72413780
2015/03/19 15:52:57.03,41.90117,-119.66084,17.037,2.69,Md,7,189,53,0.06,NCSN,72413905
2015/03/21 04:20:48.10,37.43600,-118.65300,7.650,2.76,Md,39,63,8,0.04,NCSN,72414795
2015/03/21 15:35:20.43,40.33167,-124.80466,27.003,2.60,Md,27,271,43,0.14,NCSN,72415140
2015/03/21 18:38:18.84,36.53167,-117.78083,-0.616,2.69,Md,14,154,63,0.23,NCSN,72415245
2015/03/21 19:26:38.81,38.30500,-119.26150,6.269,2.55,Md,49,86,27,0.10,NCSN,72415270
2015/03/22 03:54:54.85,40.44033,-127.13700,4.176,3.31,Md,11,342,243,0.14,NCSN,72415455
2015/03/23 06:54:09.55,41.92750,-119.65383,20.018,2.91,Md,8,176,67,0.03,NCSN,72416100
2015/03/23 15:47:31.47,37.25834,-121.63866,6.318,2.63,Md,111,68,3,0.07,NCSN,72416265
2015/03/23 16:27:39.90,37.25150,-121.98967,6.110,2.92,Md,177,33,2,0.19,NCSN,72416290
2015/03/24 02:43:06.03,37.66033,-118.93884,1.853,2.86,Md,44,44,1,0.05,NCSN,72416500
2015/03/24 04:46:19.04,35.26867,-118.57784,11.534,3.54,ML,13,133,11,0.05,NCSN,72416560
2015/03/25 14:53:04.19,40.50600,-124.40350,22.881,2.69,Md,28,226,7,0.08,NCSN,72417155
2015/03/25 16:44:20.73,41.90367,-119.63683,19.027,2.51,Md,8,205,55,0.04,NCSN,72417240
2015/03/26 00:29:45.32,38.79583,-122.74900,-0.021,2.56,Md,74,46,1,0.06,NCSN,72417480
2015/03/26 18:09:36.55,33.26067,-117.80850,-0.537,2.75,Md,13,199,67,0.18,NCSN,72417895
2015/03/26 19:00:27.09,38.79517,-122.76566,0.829,2.92,Md,52,51,3,0.07,NCSN,72417920
2015/03/27 06:28:07.04,41.89267,-119.66217,14.227,2.84,Md,12,147,53,0.18,NCSN,72418140
2015/03/27 06:58:11.16,41.85283,-119.64100,8.237,2.58,Md,17,182,55,0.26,NCSN,72418165
2015/03/27 07:32:32.21,36.22733,-120.35467,10.373,3.35,ML,84,55,3,0.08,NCSN,72418215
2015/03/27 07:33:12.51,36.22233,-120.34600,8.963,2.50,Md,20,79,3,0.05,NCSN,71090399
2015/03/27 07:55:00.29,36.22350,-120.35433,10.173,2.67,Md,83,55,3,0.08,NCSN,72418255
2015/03/27 13:12:11.47,41.93417,-119.69800,20.287,2.98,Md,9,173,50,0.06,NCSN,72418380
2015/03/27 13:29:25.70,36.22483,-120.35533,10.113,2.74,Md,82,54,3,0.07,NCSN,72418385
2015/03/27 13:30:14.33,36.22717,-120.35284,10.440,4.11,Mw,90,50,3,0.10,NCSN,72418390
2015/03/27 13:42:37.15,36.23300,-120.35616,9.673,2.65,Md,84,52,2,0.06,NCSN,72418415
2015/03/27 15:36:57.14,33.91850,-115.97450,4.389,3.58,ML,15,219,9,0.17,NCSN,72418510
2015/03/27 16:53:48.32,36.22600,-120.35733,9.503,2.50,Md,77,55,3,0.09,NCSN,72418550
2015/03/29 09:30:38.94,38.82467,-122.80750,2.484,2.80,Md,91,23,0,0.04,NCSN,72419740
2015/03/29 13:03:35.88,37.56116,-118.86150,4.465,2.86,ML,36,69,4,0.03,NCSN,72419800
2015/03/29 21:51:33.25,41.94500,-119.68500,8.157,2.81,Md,12,143,51,0.16,NCSN,72419995
2015/03/30 09:21:56.77,34.80217,-116.26817,2.976,4.00,ML,22,185,7,0.24,NCSN,72420315
2015/03/30 11:29:57.90,35.66983,-118.24316,7.335,3.21,ML,19,114,21,0.33,NCSN,72420390
2015/03/30 14:10:01.79,41.90150,-119.66033,17.377,2.83,Md,9,199,53,0.13,NCSN,72420465
2015/03/30 19:30:33.64,36.22650,-120.34933,10.413,2.79,Md,82,56,3,0.09,NCSN,72423801
2015/03/31 13:52:02.72,36.12300,-119.27517,26.574,2.69,Md,39,44,20,0.13,NCSN,72424051
2015/04/01 14:07:47.16,37.97017,-122.35150,4.850,2.67,Md,126,18,2,0.14,NCSN,72424451
2015/04/02 06:46:18.92,37.10600,-121.82333,3.640,2.62,Md,145,26,1,0.15,NCSN,72424866
2015/04/02 07:06:03.87,37.79200,-121.98683,9.890,3.61,Mw,248,45,1,0.14,NCSN,72424876
2015/04/02 09:48:21.64,41.89017,-119.63700,17.917,2.92,Md,11,179,55,0.13,NCSN,72424946
2015/04/02 12:55:16.03,36.63367,-121.25066,9.596,2.93,Md,71,55,8,0.06,NCSN,72425016
2015/04/02 14:26:10.25,35.83967,-119.79433,4.886,2.54,Md,96,53,15,0.19,NCSN,72425031
2015/04/04 14:54:44.52,34.36234,-118.49683,0.508,2.75,Md,10,182,32,0.23,NCSN,72426446
2015/04/07 13:16:45.24,37.03917,-118.38517,9.250,2.57,Md,38,87,14,0.10,NCSN,72427896
2015/04/07 15:58:26.89,34.64683,-119.05534,8.932,2.56,Md,23,145,27,0.15,NCSN,72427936
2015/04/08 05:06:43.72,39.36067,-120.02084,-0.681,3.41,Mw,18,75,13,0.05,NCSN,72428161
2015/04/08 06:23:48.11,37.82683,-121.77433,16.890,2.56,Md,126,61,3,0.17,NCSN,72428201
2015/04/08 08:25:20.13,40.43050,-125.16100,23.245,3.06,ML,40,259,70,0.28,NCSN,72428276
2015/04/08 16:42:42.81,42.02350,-123.77450,38.291,2.71,Md,20,65,21,0.26,NCSN,72428501
2015/04/08 20:59:27.00,41.89300,-119.66833,17.437,2.84,Md,10,177,53,0.12,NCSN,72428616
2015/04/08 23:56:14.31,39.36683,-120.02533,-0.675,2.80,Mh,8,187,12,0.03,NCSN,72428681
2015/04/09 01:54:05.27,36.72066,-118.47733,18.530,2.82,Md,58,77,43,0.07,NCSN,72428721
2015/04/09 08:35:36.65,40.41117,-124.61750,19.919,2.55,Md,38,234,30,0.13,NCSN,72428841
2015/04/10 08:28:40.31,41.91833,-119.66383,16.347,2.83,Md,12,176,53,0.17,NCSN,72429391
2015/04/10 08:54:03.28,38.80867,-122.81100,1.493,2.53,Md,77,33,1,0.07,NCSN,72429396
2015/04/10 17:25:18.17,40.27200,-122.00150,10.061,2.85,Md,20,60,17,0.08,NCSN,72429586
2015/04/10 18:59:38.94,40.46250,-126.10750,12.156,4.79,Mw,34,288,156,0.27,NCSN,72429631
2015/04/11 04:22:02.05,33.95400,-116.82200,14.504,2.63,Md,14,71,28,0.09,NCSN,72429861
2015/04/11 10:36:36.89,40.23900,-123.65050,28.625,2.53,Md,30,45,6,0.10,NCSN,72429981
2015/04/11 14:54:43.78,33.47000,-116.58334,3.528,2.90,Mh,5,135,13,0.01,NCSN,72430111
2015/04/11 17:51:51.80,36.02433,-120.58783,4.648,2.76,Md,115,37,5,0.08,NCSN,72430166
2015/04/12 10:43:53.79,40.43333,-125.92017,10.046,2.91,Md,23,302,139,0.27,NCSN,72430431
2015/04/12 21:28:25.74,40.32300,-124.65217,12.130,2.59,Md,41,240,31,0.10,NCSN,72430666
2015/04/13 04:17:39.44,33.99583,-118.34683,-0.630,3.33,ML,14,121,25,0.18,NCSN,72430816
2015/04/13 06:50:23.63,34.12933,-116.83900,5.947,2.67,ML,24,70,17,0.15,NCSN,72430876
2015/04/14 18:32:30.50,38.03450,-122.20284,9.731,2.67,Md,120,31,4,0.13,NCSN,72428515
2015/04/15 07:43:15.12,40.29050,-124.45650,19.281,2.59,Md,28,255,15,0.12,NCSN,72428785
2015/04/16 13:05:40.32,34.41867,-120.17516,6.090,2.51,ML,25,226,13,0.07,NCSN,72429350
2015/04/16 20:46:33.91,41.90650,-119.69300,17.707,2.85,Md,12,145,51,0.16,NCSN,72429565
2015/04/18 17:45:06.90,41.88350,-119.66900,15.827,2.89,Md,10,177,53,0.05,NCSN,72430470
2015/04/19 00:50:19.87,41.89034,-119.66783,12.787,2.85,Md,12,147,53,0.08,NCSN,72430625
2015/04/19 04:35:45.66,34.00700,-116.43266,-1.478,2.74,Md,13,147,40,0.11,NCSN,72430770
2015/04/19 05:44:19.74,38.78316,-122.74300,0.783,2.60,Md,86,37,1,0.07,NCSN,72430795
2015/04/19 14:13:37.29,38.84550,-122.81567,0.559,2.66,Md,74,45,1,0.05,NCSN,72430965
2015/04/19 17:20:12.60,36.46684,-121.04034,4.929,2.76,Md,100,58,6,0.09,NCSN,72431055
2015/04/19 21:28:27.71,35.57467,-120.85833,4.764,3.19,ML,105,32,6,0.07,NCSN,72431135
2015/04/20 00:51:58.69,35.27350,-119.47000,8.101,2.83,Md,17,61,37,0.21,NCSN,72431235
2015/04/20 04:40:06.16,40.30500,-124.56017,18.407,2.95,ML,29,265,24,0.19,NCSN,72431345
2015/04/21 16:34:41.53,38.82050,-122.81050,2.934,2.68,Md,75,22,0,0.06,NCSN,72432140
2015/04/21 21:14:25.34,38.74383,-122.70267,1.207,2.68,Md,79,33,1,0.08,NCSN,72432380
2015/04/23 04:13:54.17,38.80350,-122.77333,0.675,2.79,Md,87,24,1,0.07,NCSN,72433530
2015/04/24 01:34:56.10,40.33400,-127.15050,17.827,5.34,Mw,20,317,244,0.26,NCSN,72434135
2015/04/24 01:56:35.35,34.87366,-118.82950,6.653,2.51,ML,22,77,19,0.11,NCSN,72434155
2015/04/24 02:14:14.45,40.33733,-127.17800,17.956,2.98,ML,15,325,246,0.24,NCSN,72434170
2015/04/24 16:12:49.31,37.01883,-121.47450,7.394,2.58,Md,93,47,8,0.08,NCSN,72434600
2015/04/25 15:56:32.53,38.78467,-122.72183,1.370,2.59,Md,77,31,1,0.07,NCSN,72435045
2015/04/25 16:05:17.88,38.78617,-122.72000,1.764,3.28,ML,102,32,1,0.07,NCSN,72435065
2015/04/25 21:25:49.80,38.82400,-122.82650,2.311,2.57,Md,81,29,1,0.06,NCSN,72435325
2015/04/27 08:48:06.80,35.70333,-121.05483,9.356,3.05,ML,108,58,7,0.08,NCSN,72436205
2015/04/27 23:48:11.71,38.04233,-118.81517,4.834,2.74,Md,44,95,4,0.06,NCSN,72436515
2015/04/28 00:53:03.38,39.27033,-122.75567,11.836,3.23,ML,97,30,14,0.14,NCSN,72436530
2015/04/28 06:14:06.33,38.36317,-118.32000,6.594,2.50,Md,48,223,20,0.11,NCSN,72436710
2015/04/28 08:29:31.17,39.49900,-122.94566,10.591,2.61,Md,46,31,1,0.09,NCSN,72436775
2015/04/28 14:02:21.61,39.49933,-122.94833,10.421,2.79,Md,46,31,2,0.08,NCSN,72436905
2015/04/28 15:19:08.87,39.50117,-122.94867,11.239,3.10,ML,78,33,2,0.09,NCSN,72436930
2015/04/29 06:08:25.68,37.52950,-118.68233,5.899,2.91,Md,40,98,12,0.04,NCSN,72437220
2015/04/29 09:36:56.74,37.05783,-118.26900,5.137,3.49,ML,50,102,3,0.10,NCSN,72437265
2015/04/29 13:42:54.64,37.05933,-118.27634,4.637,2.89,ML,53,102,4,0.11,NCSN,72437345
2015/04/29 19:09:45.93,37.05333,-118.26884,5.340,2.96,Md,50,89,3,0.09,NCSN,72437435
2015/04/30 19:35:28.53,36.57683,-121.17300,2.064,2.57,Md,75,28,2,0.07,NCSN,72437880
2015/04/30 21:55:53.20,36.57867,-121.17550,2.004,2.86,Md,85,28,1,0.07,NCSN,72437940
2015/05/03 11:07:17.45,33.98967,-118.34167,11.570,3.91,ML,15,147,25,0.21,NCSN,72439425
2015/05/03 12:17:52.11,36.77967,-121.48666,4.010,2.74,Md,86,34,3,0.14,NCSN,72439440
2015/05/03 14:56:15.00,38.44450,-118.71183,2.999,2.94,ML,51,161,28,0.10,NCSN,72439500
2015/05/03 15:29:15.98,40.50817,-127.13433,17.622,3.26,ML,21,327,237,0.49,NCSN,72439510
2015/05/03 22:13:19.50,37.96650,-122.04366,13.140,3.64,Mw,281,30,2,0.21,NCSN,72439615
2015/05/03 22:14:15.41,37.96250,-122.04283,12.475,2.89,Md,100,51,5,0.11,NCSN,72439620
2015/05/04 01:11:27.55,38.80767,-122.82367,1.020,2.62,Md,83,22,0,0.08,NCSN,72439700
2015/05/04 10:29:27.07,38.08117,-118.84067,6.642,2.68,ML,44,55,6,0.07,NCSN,72439880
2015/05/04 11:56:42.57,39.08700,-115.67600,-2.210,3.70,ML,0,0,0,0.00,NCSN,72439910
2015/05/04 16:19:30.98,39.07800,-115.70400,3.220,3.20,ML,0,0,0,0.00,NCSN,72439985
2015/05/04 19:17:05.93,40.27717,-127.01917,17.827,3.98,ML,27,323,229,0.42,NCSN,72440030
2015/05/05 00:26:46.53,36.04700,-117.61017,5.102,2.63,ML,17,156,14,0.13,NCSN,72440160
2015/05/05 00:45:32.90,40.42633,-124.68684,25.621,2.63,Md,26,255,30,0.17,NCSN,72440165
2015/05/05 01:52:59.20,37.96800,-122.03267,13.265,2.73,Md,127,45,6,0.09,NCSN,72440205
2015/05/05 14:03:56.70,39.08300,-115.66700,-2.210,3.40,ML,0,0,0,0.00,NCSN,72440495
2015/05/05 15:02:46.13,40.30300,-124.52834,19.062,2.95,Md,33,233,21,0.12,NCSN,72440510
2015/05/06 07:39:47.04,33.80950,-116.98734,12.152,3.76,ML,14,73,19,0.10,NCSN,72444061
2015/05/06 09:19:31.76,33.81433,-116.98217,10.462,2.64,Md,11,105,19,0.09,NCSN,72444101
2015/05/06 14:01:47.42,37.95800,-122.05050,13.910,3.03,ML,219,36,2,0.22,NCSN,72444161
2015/05/06 14:32:04.07,37.96617,-122.04333,12.120,3.51,Mw,225,36,1,0.19,NCSN,72444186
2015/05/06 14:35:12.84,37.96467,-122.05217,13.647,2.63,Md,141,46,2,0.24,NCSN,72444191
2015/05/06 16:11:00.64,33.80000,-117.64400,-0.933,2.79,Md,14,167,33,0.32,NCSN,72444241
2015/05/06 18:30:46.54,40.61050,-122.42750,22.181,3.23,ML,29,64,6,0.09,NCSN,72444316
2015/05/06 19:49:32.52,40.14233,-123.82317,21.729,2.73,Md,29,77,11,0.11,NCSN,72444356
2015/05/06 20:37:19.10,40.14183,-123.82417,22.209,2.75,Md,29,77,11,0.11,NCSN,72444386
2015/05/06 22:49:58.72,41.91516,-119.65683,17.637,3.14,ML,11,176,54,0.11,NCSN,72444426
2015/05/07 06:07:32.50,40.44017,-125.70734,10.676,2.87,Md,22,310,122,0.23,NCSN,72444561
2015/05/07 07:53:32.28,37.47550,-118.65117,5.518,2.57,Md,41,56,13,0.07,NCSN,72444611
2015/05/07 13:56:18.30,40.16717,-121.06817,4.675,2.90,Md,43,66,6,0.08,NCSN,72444676
2015/05/07 14:26:23.73,40.45500,-124.77683,23.945,2.70,Md,35,271,37,0.27,NCSN,72444681
2015/05/08 03:58:05.73,38.04117,-118.81683,4.870,2.50,Md,49,86,4,0.08,NCSN,72445136
2015/05/08 21:26:18.77,43.36633,-126.70750,4.112,3.30,ML,5,340,201,0.06,NCSN,72445511
2015/05/09 06:18:32.69,36.03967,-117.61767,3.457,2.58,ML,24,85,13,0.18,NCSN,72445736
2015/05/09 13:05:17.11,41.81333,-119.74767,11.277,2.62,Md,9,279,47,0.09,NCSN,72445851
2015/05/09 17:07:12.11,39.26183,-123.22100,1.742,2.99,Md,84,40,9,0.15,NCSN,72445991
2015/05/09 21:41:16.83,38.03700,-118.81433,5.184,2.76,Md,48,67,4,0.08,NCSN,72446056
2015/05/10 02:45:24.75,41.92383,-119.64983,7.887,2.60,Md,7,188,54,0.02,NCSN,72446206
2015/05/10 15:42:58.78,35.06217,-119.09283,14.728,3.86,ML,63,67,25,0.40,NCSN,72446546
2015/05/10 23:09:36.85,37.65083,-118.81700,1.708,2.57,Md,48,38,2,0.06,NCSN,72446811
2015/05/11 02:03:26.54,38.80533,-122.79017,0.876,2.69,Md,93,32,1,0.07,NCSN,72446891
2015/05/12 13:05:20.75,38.08467,-118.83750,11.467,2.66,Md,50,90,30,0.07,NCSN,72447596
2015/05/12 20:20:44.06,40.38183,-125.26466,9.420,2.64,Md,16,303,84,0.14,NCSN,72447926
2015/05/13 02:14:46.33,36.76433,-121.35650,9.394,2.62,Md,90,30,1,0.23,NCSN,72448051
2015/05/13 03:55:49.30,36.66683,-120.86967,-0.390,2.54,Md,72,102,15,0.13,NCSN,72448081
2015/05/14 07:23:56.73,38.70383,-122.41500,10.118,2.93,Md,132,71,7,0.14,NCSN,72449021
2015/05/14 23:57:56.86,37.47617,-118.78817,3.993,3.05,ML,41,66,6,0.04,NCSN,72449371
2015/05/15 09:20:09.96,40.40133,-124.59917,20.032,2.81,Md,46,233,28,0.12,NCSN,72449541
2015/05/15 10:02:39.08,40.36033,-125.54967,5.296,2.73,Md,26,318,108,0.20,NCSN,72449561
2015/05/15 20:40:54.25,39.43184,-119.86217,6.680,2.61,Md,31,96,16,0.03,NCSN,72449806
2015/05/16 02:46:34.19,37.47367,-118.79000,3.995,3.34,ML,41,67,6,0.05,NCSN,72450006
2015/05/16 17:48:47.41,40.30900,-125.67966,4.716,2.77,Md,25,331,119,0.26,NCSN,72450296
2015/05/17 01:54:41.17,39.07250,-119.01750,-1.838,2.52,Md,28,177,50,0.69,NCSN,72450456
2015/05/17 09:25:58.60,36.66167,-120.87634,-0.633,2.67,Md,85,120,14,0.12,NCSN,72450561
2015/05/17 10:47:24.14,41.86867,-119.69600,16.567,3.09,ML,14,147,51,0.06,NCSN,72450591
2015/05/17 17:29:38.85,38.08300,-118.83583,6.910,2.90,Md,51,49,6,0.05,NCSN,72450731
2015/05/19 18:36:01.62,36.66283,-120.87016,-0.120,3.82,Mw,66,78,18,0.14,NCSN,72451856
2015/05/19 19:40:19.91,40.41633,-125.25533,22.420,2.98,ML,52,248,83,0.28,NCSN,72451891
2015/05/20 00:06:07.91,38.59317,-117.24850,-2.313,2.51,Md,10,322,116,0.21,NCSN,72452026
2015/05/21 03:15:30.97,33.12233,-115.75517,-0.833,4.29,Mw,12,152,45,1.33,NCSN,72452766
2015/05/21 03:51:02.30,33.16017,-115.70533,1.483,3.27,ML,8,164,46,0.23,NCSN,72452781
2015/05/21 05:06:13.43,33.16516,-115.65366,23.953,3.37,ML,8,172,44,0.11,NCSN,72452801
2015/05/21 17:32:52.70,35.83233,-118.01167,10.220,2.65,Md,16,115,8,0.12,NCSN,72453006
2015/05/21 20:45:06.26,36.60567,-121.20900,2.416,2.63,Md,82,28,4,0.07,NCSN,72453131
2015/05/22 02:53:00.78,38.43167,-122.25034,12.830,4.09,Mw,184,90,13,0.19,NCSN,72453246
2015/05/22 08:41:09.52,35.68717,-121.11633,4.295,3.16,ML,93,93,3,0.07,NCSN,72453391
2015/05/22 18:47:42.00,37.29200,-114.65500,4.549,5.28,ML,0,0,0,0.00,NCSN,72453661
2015/05/22 19:05:51.58,37.69050,-117.19400,-1.582,2.58,Md,17,320,103,0.15,NCSN,72453681
2015/05/23 13:08:30.17,40.29016,-124.50733,19.581,2.71,ML,36,242,19,0.13,NCSN,72454136
2015/05/23 17:06:50.67,33.99117,-118.34950,11.273,3.13,ML,16,121,25,0.05,NCSN,72454231
2015/05/24 00:28:07.94,33.21850,-116.09184,2.762,2.55,Md,8,218,46,0.10,NCSN,72454436
2015/05/24 05:12:50.05,36.68300,-121.31150,3.968,2.84,ML,75,53,4,0.08,NCSN,72454541
2015/05/24 10:37:14.31,34.76483,-120.00584,6.021,2.65,ML,50,41,4,0.12,NCSN,72454651
2015/05/24 12:57:17.55,41.81733,-119.79283,14.876,2.73,Md,22,145,43,0.14,NCSN,72454741
2015/05/24 17:06:02.00,38.97600,-116.06400,-2.210,3.60,ML,0,0,0,0.00,NCSN,72454811
2015/05/26 01:08:37.29,38.34783,-122.63316,5.948,2.61,Md,110,31,5,0.16,NCSN,72455586
2015/05/26 10:17:35.82,40.65083,-124.71200,19.720,4.34,Mw,88,215,33,0.21,NCSN,72455721
2015/05/26 15:01:39.88,39.90283,-121.90750,16.090,2.97,Md,57,41,14,0.22,NCSN,72455801
2015/05/26 20:39:41.08,41.37667,-123.39417,39.200,2.86,Md,48,45,12,0.17,NCSN,72455916
2015/05/27 00:03:06.00,37.33100,-114.59100,4.811,3.30,ML,0,0,0,0.00,NCSN,72455986
2015/05/27 07:47:37.14,33.91733,-119.92033,17.142,2.79,ML,42,242,61,0.15,NCSN,72456126
2015/05/27 15:54:46.46,38.79100,-122.74600,1.213,2.93,Md,94,22,1,0.08,NCSN,72456331
2015/05/29 06:32:17.12,36.01183,-117.72117,2.986,2.53,ML,23,133,4,0.08,NCSN,72457081
2015/05/29 08:47:17.00,33.17283,-116.14167,-0.954,2.73,Md,12,113,44,0.18,NCSN,72457236
2015/05/29 21:45:35.73,36.70267,-121.33383,2.609,2.65,Md,59,45,7,0.07,NCSN,72457421
